Title,Publisher,Link,DiscountPCT,OriginalPrice,DiscountPrice,Discount_Endtime,Rating,Rating_count,Genre,ReleaseDate,Rating_Count
SONIC FORCES (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA08984_00-ASIAPLACEHOLDER0,0.8,338,67.6,14/2/2024 03:59 PM UTC,4.09,35k,"Action, Role Playing Games",07/11/2017,35000
"Sonic Frontiers PS4&PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/JP0177-PPSA06388_00-SONICRANGERS0000,0.6,338,135.2,14/2/2024 03:59 PM UTC,4.5,5.6k,Action,07/11/2022,5600
"SONIC SUPERSTARS (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/JP0177-PPSA06890_00-SONICORION000000,0.4,338,202.8,14/2/2024 03:59 PM UTC,4.22,1.1k,Action,16/10/2023,1100
"STORY OF SEASONS: A Wonderful Life (Simplified Chinese, Korean, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-PPSA13506_00-WONDERFULLIFE000,0.3,278,194.6,14/2/2024 03:59 PM UTC,4.2,88,Simulation,21/06/2023,88
"STORY OF SEASONS: Friends of Mineral Town (Simplified Chinese, Korean, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA26132_00-0000000000000000,0.5,335,167.5,14/2/2024 03:59 PM UTC,4.19,453,Simulation,24/11/2021,453
"STORY OF SEASONS: Pioneers of Olive Town (Simplified Chinese, Korean, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA32278_00-ZERO000000000000,0.5,348,174,14/2/2024 03:59 PM UTC,4.29,587,Simulation,27/07/2022,587
"TABEGORO！SUPERMONKEYBALL 1＆2REMAKE PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",SEGA CORPORATION,https://store.playstation.com/en-hk/product/JP0177-PPSA01580_00-FLASH20000000005,0.4,268,160.8,14/2/2024 03:59 PM UTC,4.17,190,Action,04/10/2021,190
Super Monkey Ball Banana Blitz HD (English/Chinese/Korean/Japanese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/JP0177-CUSA15980_00-SMB2019JP0000001,0.7,198,59.4,14/2/2024 03:59 PM UTC,3.45,233,"Action, Action, Puzzle",30/10/2019,233
TEMBO THE BADASS ELEPHANT (English Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/UP0177-CUSA02438_00-ASIA000000000000,0.9,116,11.6,14/2/2024 03:59 PM UTC,4.4,2k,Action,22/07/2015,2000
Two Point Campus PS4 & PS5 (English),SEGA EUROPE LTD,https://store.playstation.com/en-hk/product/EP0177-PPSA03644_00-CAMPUSEU00000000,0.66,238,80.92,14/2/2024 03:59 PM UTC,4.38,262,Simulation,09/08/2022,262
Two Point Hospital: JUMBO Edition (English),SEGA CORPORATION,https://store.playstation.com/en-hk/product/EP0177-CUSA15884_00-4800564551767910,0.8,308,61.6,14/2/2024 03:59 PM UTC,4.41,1.8k,Simulation,05/03/2021,1800
Two Point Hospital: JUMBO Edition Upgrade (Add-On),SEGA CORPORATION,https://store.playstation.com/en-hk/product/EP0177-CUSA15884_00-6976071708941658,0.8,158,31.6,14/2/2024 03:59 PM UTC,4,142,Simulation,05/03/2021,142
Utawarerumono: Chiriyuku Mono E No Komoriuta (Chinese/Korean Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA13348_00-ASIAFULLGAME0000,0.7,418,125.4,14/2/2024 03:59 PM UTC,4.83,545,Role Playing Games,22/11/2018,545
ShinYomawari (Chinese Ver.),SEGA CORPORATION,https://store.playstation.com/en-hk/product/HP0177-CUSA08997_00-ASIAPLACEHOLDER0,0.6,398,159.2,14/2/2024 03:59 PM UTC,4.55,810,Action,24/08/2017,810
THE KING OF FIGHTERS XIV ULTIMATE EDITION (Chinese/Korean/Japanese Ver.) (Game),SNK CORPORATION,https://store.playstation.com/en-hk/product/HP0576-CUSA05306_00-KOF14UE0000ASIA1,0.7,232,69.6,14/2/2024 03:59 PM UTC,4.57,6.1k,"Action, Fighting, Unique",07/01/2021,6100
THE KING OF FIGHTERS XIV ULTIMATE EDITION（English Ver.） (Game),SNK CORPORATION,https://store.playstation.com/en-hk/product/HP0576-CUSA05307_00-KOF14UE0000ASIA2,0.7,232,69.6,14/2/2024 03:59 PM UTC,4.57,6.1k,"Action, Fighting, Unique",07/01/2021,6100
"AI: THE SOMNIUM FILES Double Pack (Simplified Chinese, Japanese, Traditional Chinese)","Spike Chunsoft Co., Ltd.",https://store.playstation.com/en-hk/product/JP0365-CUSA25634_00-0869558487759936,0.7,637,191.1,14/2/2024 03:59 PM UTC,4.68,263,Adventure,21/12/2022,263
CONCEPTION PLUS Digital Deluxe (Chinese/Japanese Ver.),"Spike Chunsoft Co., Ltd.",https://store.playstation.com/en-hk/product/JP0365-CUSA13474_00-ASIADD0000000000,0.8,498,99.6,14/2/2024 03:59 PM UTC,4.45,263,Role Playing Games,31/01/2019,263
KATANA KAMI: A Way of the Samurai Story (English/Chinese/Japanese Ver.),"Spike Chunsoft Co., Ltd.",https://store.playstation.com/en-hk/product/JP0365-CUSA16100_00-ASIAFULLGAME0000,0.7,298,89.4,14/2/2024 03:59 PM UTC,3.86,597,Action,20/02/2020,597
"Made in Abyss: Binary Star Falling into Darkness (Simplified Chinese, Japanese, Traditional Chinese)","Spike Chunsoft Co., Ltd.",https://store.playstation.com/en-hk/product/JP0365-CUSA18508_00-MADEINABYSS10000,0.8,428,85.6,14/2/2024 03:59 PM UTC,4.18,242,Role Playing Games,31/08/2022,242
"RE:ZERO -STARTING LIFE IN ANOTHER WORLD- (Simplified Chinese, Japanese, Traditional Chinese)","Spike Chunsoft Co., Ltd.",https://store.playstation.com/en-hk/product/JP0365-CUSA18528_00-BSTUBCUSA1852800,0.8,468,93.6,14/2/2024 03:59 PM UTC,4.69,221,Adventure,27/01/2021,221
ZANKI ZERO EXTEND-EDITION- (English/Chinese Ver.),"Spike Chunsoft Co., Ltd.",https://store.playstation.com/en-hk/product/HP0365-CUSA13956_00-ASIADD0000000000,0.8,508,101.6,14/2/2024 03:59 PM UTC,4.44,676,Role Playing Games,14/03/2019,676
"After Us (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Private Division,https://store.playstation.com/en-hk/product/UP4581-PPSA07948_00-AFUS00000000SIEA,0.5,234,117,14/2/2024 03:59 PM UTC,4.21,183,Adventure,23/05/2023,183
BioShock: The Collection (English Ver.),Take Two Interactive Software UK Limited,https://store.playstation.com/en-hk/product/UP1001-CUSA03979_00-ASIAPLACEHOLDER0,0.8,398,79.6,14/2/2024 03:59 PM UTC,4.58,32k,"Action, Shooter, Shooter",12/09/2016,32000
L. A. Noire (English Ver.),Rockstar Games,https://store.playstation.com/en-hk/product/UP1004-CUSA09084_00-ASIAPLACEHOLDER0,0.5,318,159,14/2/2024 03:59 PM UTC,4.69,5.8k,Action,14/11/2017,5800
"Mafia: Trilogy (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Take Two Interactive Software UK Limited,https://store.playstation.com/en-hk/product/UP1001-CUSA03652_00-MAFIATRILOGYDEFI,0.67,468,154.44,14/2/2024 03:59 PM UTC,4.55,458,"Action, Adventure",24/09/2020,458
"Mafia: Definitive Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-CUSA18097_00-MAFIAONEREMASTER,0.75,318,79.5,14/2/2024 03:59 PM UTC,4.4,16k,Action,24/09/2020,16000
"Marvel's Midnight Suns for PS4™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-CUSA26174_00-CODA000000000000,0.75,468,117,14/2/2024 03:59 PM UTC,4.28,1.9k,Strategy,06/10/2022,1900
New Tales from the Borderlands (English),2K,https://store.playstation.com/en-hk/product/UP1001-PPSA03499_00-000CYPRESS2NAPS5,0.5,299,149.5,14/2/2024 03:59 PM UTC,3.08,390,"Adventure, Casual",20/10/2022,390
"OlliOlli World (PS4/PS5) (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Private Division,https://store.playstation.com/en-hk/product/UP4581-PPSA02304_00-OLLIOLLIWORLD000,0.67,234,77.22,14/2/2024 03:59 PM UTC,4.11,1.8k,"Action, Arcade, Sport",07/02/2022,1800
"Marvel's Midnight Suns Legendary Edition for PS4™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-CUSA26174_00-MMSLEGENDARY0000,0.75,788,197,14/2/2024 03:59 PM UTC,4.28,1.9k,Strategy,11/05/2023,1900
"Marvel's Midnight Suns Enhanced Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA02621_00-MMSENHANCED00000,0.7,548,164.4,14/2/2024 03:59 PM UTC,4.28,1.9k,Strategy,01/12/2022,1900
"Marvel's Midnight Suns Legendary Edition for PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA02621_00-MMSLEGENDARY0000,0.7,788,236.4,14/2/2024 03:59 PM UTC,4.28,1.9k,Strategy,01/12/2022,1900
"Tiny Tina's Wonderlands: Chaotic Great Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA01492_00-TTWPREMIUMSIEA00,0.75,718,179.5,14/2/2024 03:59 PM UTC,4.05,5.3k,Shooter,24/03/2022,5300
"The Quarry for PS5™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA05813_00-8185911092060169,0.75,548,137,14/2/2024 03:59 PM UTC,4.2,8.2k,Horror,09/06/2022,8200
"Tiny Tina's Wonderlands for PS4™ (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-CUSA23766_00-0SIEAPS4DAFFODIL,0.75,468,117,14/2/2024 03:59 PM UTC,4.05,5.3k,Shooter,24/03/2022,5300
"Borderlands Collection: Pandora's Box (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",2K,https://store.playstation.com/en-hk/product/UP1001-PPSA17638_00-BLWARCHESTBUNDLE,0.67,"1,150.00",379.5,14/2/2024 03:59 PM UTC,4.37,68,Action,31/08/2023,68
"FAR CRY 3: BLOOD DRAGON CLASSIC EDITION (Simplified Chinese, English, Korean, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-CUSA29696_00-FC3BDMASTERPS400,0.6,108,43.2,14/2/2024 03:59 PM UTC,4.41,1.9k,Action,15/12/2021,1900
"For Honor - Digital Complete Edition (Simplified Chinese, English, Korean)",Ubisoft Entertainment,https://store.playstation.com/en-hk/product/EP0001-CUSA05264_00-ASIA000000000014,0.8,700,140,14/2/2024 03:59 PM UTC,4.06,72k,Action,18/12/2018,72000
"For Honor - Digital Standard Edition (Simplified Chinese, English, Korean)",Ubisoft Entertainment,https://store.playstation.com/en-hk/product/EP0001-CUSA05264_00-ASIA000000000000,0.85,210,31.5,14/2/2024 03:59 PM UTC,4.06,72k,Action,13/02/2017,72000
"For Honor - Marching Fire Edition (Simplified Chinese, English, Korean)",Ubisoft Entertainment,https://store.playstation.com/en-hk/product/EP0001-CUSA05264_00-ASIA000000000012,0.8,350,70,14/2/2024 03:59 PM UTC,4.06,72k,"Action, Action",16/10/2018,72000
For Honor - Marching Fire Expansion Pack (English/Chinese/Korean Ver.),Ubisoft Entertainment,https://store.playstation.com/en-hk/product/EP0001-CUSA05264_00-ASIA000000000011,0.8,210,42,14/2/2024 03:59 PM UTC,4.51,63,"Action, Action",16/10/2018,63
For Honor - Year 1 Heroes Bundle (English/Chinese/Korean Ver.),Ubisoft Entertainment,https://store.playstation.com/en-hk/product/EP0001-CUSA05264_00-ASIA000000000001,0.8,270,54,14/2/2024 03:59 PM UTC,0,0,"Action, Action",13/02/2017,0
For Honor - Year 3 Pass (English/Chinese/Korean Ver.),Ubisoft Entertainment,https://store.playstation.com/en-hk/product/EP0001-CUSA05264_00-ASIA000000000013,0.8,210,42,14/2/2024 03:59 PM UTC,4.25,16,Action,19/12/2018,16
"Tom Clancy’s Rainbow Six Extraction Deluxe Edition PS4 & PS5 (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01519_00-DELUXEEDITION000,0.7,388,116.4,14/2/2024 03:59 PM UTC,4.14,23k,Unique,19/01/2022,23000
Rayman® Legends - Digital Standard Edition PlayStation®Hits (English),Ubisoft Entertainment,https://store.playstation.com/en-hk/product/EP0001-CUSA00031_00-ASIARAYMANLEGEND,0.7,148,44.4,14/2/2024 03:59 PM UTC,4.55,36k,Adventure,24/02/2014,36000
Riders Republic™ Skate Plus Pack (Add-On),UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01594_00-MADSKATEPLUSPACK,0.35,308,200.2,14/2/2024 03:59 PM UTC,5,2,"Arcade, Driving/Racing, Sport",27/09/2023,0
"Riders Republic™ Complete Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01594_00-MADCOMPLETEED000,0.6,778,311.2,14/2/2024 03:59 PM UTC,4.24,28k,"Arcade, Driving/Racing, Sport",25/08/2023,28000
"Riders Republic PS4 & PS5 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",UBISOFT,https://store.playstation.com/en-hk/product/JP0001-PPSA01594_00-MADSTANDARTED000,0.75,308,77,14/2/2024 03:59 PM UTC,4.24,28k,Sport,27/10/2021,28000
Neon Abyss - Chrono Trap (English/Chinese/Japanese Ver.),Team 17 Digital LTD,https://store.playstation.com/en-hk/product/EP4064-CUSA18931_00-NEONABYSS0000003,0.5,38,19,14/2/2024 03:59 PM UTC,4.51,47,"Action, Shooter",15/08/2022,47
Neon Abyss - The Lovable Rogues Pack (English/Chinese/Japanese Ver.),Team 17 Digital LTD,https://store.playstation.com/en-hk/product/EP4064-CUSA18931_00-NEONABYSS0000001,0.5,18,9,14/2/2024 03:59 PM UTC,4.54,28,Shooter,21/07/2020,28
DYNASTY WARRIORS 8 Empires full game (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA01632_00-ASIA000000000000,0.6,388,155.2,14/2/2024 03:59 PM UTC,3.94,42k,Action,24/02/2015,42000
DYNASTY WARRIORS 8 Empires full game (Traditional Chinese),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA01577_00-0000000000000003,0.6,438,175.2,14/2/2024 03:59 PM UTC,3.94,42k,Action,28/01/2015,42000
DYNASTY WARRIORS 8 Empires full game (Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA00964_00-ASIA000000000000,0.6,438,175.2,14/2/2024 03:59 PM UTC,3.94,42k,Action,19/11/2014,42000
Dynasty Warriors 8: Xtreme Legends Complete Edition (Japanese),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA00254_00-ASIAXLGAMEJP0000,0.4,176,105.6,14/2/2024 03:59 PM UTC,4.49,10k,Action,24/02/2014,10000
Dynasty Warriors 8: Xtreme Legends Complete Edition (Traditional Chinese),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA00159_00-SM7WXLGAMETW0000,0.4,176,105.6,14/2/2024 03:59 PM UTC,4.49,10k,Action,16/12/2013,10000
Dynasty Warriors 8: Xtreme Legends Complete Edition (English),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA00397_00-ASIA00000000GAME,0.4,176,105.6,14/2/2024 03:59 PM UTC,4.49,10k,"Action, Action",25/03/2014,10000
Dynasty Warriors 9 (Game),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA10448_00-ASIA000000000001,0.35,176,114.4,14/2/2024 03:59 PM UTC,3.56,10k,"Action, Adventure, Action",12/02/2018,10000
Dynasty Warriors 9 (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA09656_00-ASIAPLACEHOLDER0,0.35,176,114.4,14/2/2024 03:59 PM UTC,3.56,10k,"Action, Adventure, Action",07/02/2018,10000
DYNASTY WARRIORS 9 Complete Edition (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA10448_00-ASIA000000000167,0.5,598,299,14/2/2024 03:59 PM UTC,3.56,10k,Action,05/12/2019,10000
DYNASTY WARRIORS 9 Complete Edition (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA09656_00-ASPS000000000002,0.5,598,299,14/2/2024 03:59 PM UTC,3.56,10k,Action,04/12/2019,10000
"DYNASTY WARRIORS 9 Empires (Simplified Chinese, Korean, Japanese, Traditional Chinese)","KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA24459_00-SM8EMPMASTER0000,0.4,528,316.8,14/2/2024 03:59 PM UTC,3.76,685,Action,22/12/2021,685
DYNASTY WARRIORS 9 Empires (English),KOEI TECMO America,https://store.playstation.com/en-hk/product/UP4108-CUSA24464_00-SM8EMPMASTER0000,0.4,528,316.8,14/2/2024 03:59 PM UTC,3.76,685,Action,14/02/2022,685
DYNASTY WARRIORS 9 Empires Deluxe Edition (English),KOEI TECMO America,https://store.playstation.com/en-hk/product/UP4108-CUSA24464_00-SM8EMPDDX0000000,0.4,968,580.8,14/2/2024 03:59 PM UTC,3.76,685,Action,14/02/2022,685
"DYNASTY WARRIORS 9 Empires Deluxe Edition (Simplified Chinese, Korean, Japanese, Traditional Chinese)","KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA24459_00-SM8EMPDDX0000000,0.4,968,580.8,14/2/2024 03:59 PM UTC,3.76,685,Action,22/12/2021,685
DYNASTY WARRIORS: Godseekers (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA06349_00-FULLGAME00000000,0.6,415,166,14/2/2024 03:59 PM UTC,4.16,221,Simulation,27/10/2016,221
DYNASTY WARRIORS: Godseekers (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA06586_00-ASIAPIECEGAMENA0,0.6,465,186,14/2/2024 03:59 PM UTC,4.16,221,Simulation,01/02/2017,221
DYNASTY WARRIORS: Godseekers (Japanese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/JP0106-CUSA05013_00-ASIA000000000000,0.6,381,152.4,14/2/2024 03:59 PM UTC,4.16,221,Simulation,03/08/2016,221
"ASTRONEER (Simplified Chinese, English, Korean, Japanese)",PLAYISM,https://store.playstation.com/en-hk/product/UP2467-CUSA16473_00-ASTRONEER0000000,0.5,117,58.5,14/2/2024 03:59 PM UTC,4.35,4k,"Action, Adventure, Simulation",12/01/2022,4000
ASTRONEER - 3000 QBITS (English/Chinese/Korean/Japanese Ver.),PLAYISM,https://store.playstation.com/en-hk/product/UP2467-CUSA16473_00-3000QB0000000000,0.2,99,79.2,14/2/2024 03:59 PM UTC,0,0,"Action, Adventure, Simulation",12/01/2022,0
The Good Life - Behind the secret of Rainy Woods (English/Chinese/Japanese Ver.),PLAYISM,https://store.playstation.com/en-hk/product/HP1127-CUSA29502_00-THEGOODLIFEAS001,0.3,78,54.6,14/2/2024 03:59 PM UTC,5,1,Role Playing Games,09/03/2023,0
"Break Arts II (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",PLAYISM,https://store.playstation.com/en-hk/product/HP1127-CUSA29267_00-BREAKARTS2ASIA00,0.46,81,43.74,14/2/2024 03:59 PM UTC,4.17,41,Unique,01/12/2021,41
"DEEEER Simulator: Your Average Everyday Deer Game (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",PLAYISM,https://store.playstation.com/en-hk/product/HP1127-CUSA29259_00-9546533959264562,0.6,81,32.4,14/2/2024 03:59 PM UTC,4.28,1k,Action,24/11/2021,1000
"Idol Manager (Simplified Chinese, English, Japanese)",PLAYISM,https://store.playstation.com/en-hk/product/UP0969-PPSA05840_00-2994433267166452,0.3,198,138.6,14/2/2024 03:59 PM UTC,4.45,53,Simulation,24/08/2022,53
"Knights and Bikes (Simplified Chinese, English, Japanese, Traditional Chinese)",PLAYISM,https://store.playstation.com/en-hk/product/HP1127-CUSA29469_00-KNIGHTSBIKES00AS,0.55,108,48.6,14/2/2024 03:59 PM UTC,4.57,340,"Action, Action, Adventure",19/07/2021,340
"Legal Dungeon (Simplified Chinese, English, Korean, Japanese)",PLAYISM,https://store.playstation.com/en-hk/product/UP0969-CUSA28176_00-0000000000000000,0.55,47,21.15,14/2/2024 03:59 PM UTC,4.07,14,Adventure,04/04/2022,14
"Mighty Goose (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",PLAYISM,https://store.playstation.com/en-hk/product/HP1127-PPSA03461_00-MIGHTYGOOSE000AS,0.6,148,59.2,14/2/2024 03:59 PM UTC,4.5,101,Action,05/06/2021,101
"REPLICA (Simplified Chinese, English, Korean, Japanese)",PLAYISM,https://store.playstation.com/en-hk/product/UP0969-CUSA28155_00-0000000000000000,0.55,25,11.25,14/2/2024 03:59 PM UTC,3.5,36,Adventure,04/04/2022,36
"TASOMACHI: Behind the Twilight (Simplified Chinese, English, Japanese, Traditional Chinese)",PLAYISM,https://store.playstation.com/en-hk/product/UP0969-CUSA31501_00-TASOMACHI0000000,0.55,148,66.6,14/2/2024 03:59 PM UTC,4.39,79,Adventure,27/04/2022,79
The Final Evolution of DEEEER (English/Japanese Ver.),PLAYISM,https://store.playstation.com/en-hk/product/HP1127-CUSA29259_00-3376885729587928,0.5,25,12.5,14/2/2024 03:59 PM UTC,3.96,27,Action,24/11/2021,27
"The Good Life (Simplified Chinese, English, Japanese, Traditional Chinese)",PLAYISM,https://store.playstation.com/en-hk/product/HP1127-CUSA29502_00-THEGOODLIFE00000,0.5,160,80,14/2/2024 03:59 PM UTC,4.41,73,Role Playing Games,14/10/2021,73
"The Sealed Ampoule (Simplified Chinese, English, Japanese)",PLAYISM,https://store.playstation.com/en-hk/product/HP1127-CUSA29162_00-THESEALEDAMPOULE,0.4,81,48.6,14/2/2024 03:59 PM UTC,4.22,40,Adventure,02/02/2022,40
"Drago Noka (Simplified Chinese, English, Japanese)",PLAYISM,https://store.playstation.com/en-hk/product/UP0969-CUSA40806_00-000DRAGONOKASIEA,0.35,114,74.1,14/2/2024 03:59 PM UTC,4.52,31,"Casual, Simulation",27/04/2023,31
"Noel the Mortal Fate (Simplified Chinese, English, Japanese)",PLAYISM,https://store.playstation.com/en-hk/product/UP0969-CUSA31467_00-3136337473497983,0.5,198,99,14/2/2024 03:59 PM UTC,4.77,26,Adventure,07/06/2022,26
Park Beyond Visioneer Edition (Game),Bandai Namco Entertainment Asia Pte Ltd.,https://store.playstation.com/en-hk/product/HP5028-PPSA05344_00-LEGENDDLX0000000,0.5,639,319.5,14/2/2024 03:59 PM UTC,3.13,170,Simulation,15/06/2023,170
SUMMER LESSON: Allison ＆ Chisato (English/Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA11674_00-ASIAPLACEHOLDER0,0.7,639,191.7,14/2/2024 03:59 PM UTC,4.77,190,Unique,22/08/2018,190
SUMMER LESSON: Hikari Miyamoto (English/Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA07434_00-SLHIKA01DLG00000,0.7,479,143.7,14/2/2024 03:59 PM UTC,4.57,2.2k,Unique,26/04/2017,2200
THE IDOLM＠STER CINDERELLA GIRLS VIEWING REVOLUTION (English/Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA07677_00-CINDERELLAGIRLVR,0.7,149,44.7,14/2/2024 03:59 PM UTC,4.6,1.4k,"Simulation, Simulator",20/04/2017,1400
THE IDOLM＠STER STELLA STAGE (Chinese/Korean Ver.),Bandai Namco Entertainment Inc.,https://store.playstation.com/en-hk/product/HP0700-CUSA09153_00-ASIAPLACEHOLDER0,0.7,479,143.7,14/2/2024 03:59 PM UTC,4.78,780,Simulation,21/12/2017,780
"Capcom Fighting Collection (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Capcom U.S.A., Inc.",https://store.playstation.com/en-hk/product/UP0102-CUSA31205_00-CFC0000000000001,0.5,308,154,14/2/2024 03:59 PM UTC,4.72,388,Fighting,23/06/2022,388
Romance of The Three Kingdoms 13 (Chinese Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/HP0106-CUSA03831_00-SAN13GAMETW00000,0.7,449,134.7,14/2/2024 03:59 PM UTC,4.34,2.2k,"Action, Simulation, Strategy",27/01/2016,2200
Romance of The Three Kingdoms 13 (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA05071_00-ASIA000000000001,0.7,466,139.8,14/2/2024 03:59 PM UTC,4.34,2.2k,Strategy,05/07/2016,2200
Romance of The Three Kingdoms 13: Fame and Strategy Expansion Pack Bundle (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA07942_00-ASIARTKFULLGAME0,0.6,543,217.2,14/2/2024 03:59 PM UTC,4.34,2.2k,Strategy,25/04/2017,2200
ROMANCE OF THE THREE KINGDOMS XIV (English Ver.),"KOEI TECMO GAMES CO., LTD.",https://store.playstation.com/en-hk/product/UP4108-CUSA18018_00-ASIA000000000000,0.4,426,255.6,14/2/2024 03:59 PM UTC,4.28,841,"Simulation, Simulator",01/03/2020,841
